Date,x(uT),y(uT),z(uT)
2014-03-09 15:36:16.497,-37.14,-15.299999,22.859999
2014-03-09 15:36:16.517,-36.059998,-17.82,24.0
2014-03-09 15:36:16.536,-34.8,-19.14,25.32
2014-03-09 15:36:16.557,-33.84,-19.439999,26.58
2014-03-09 15:36:16.581,-33.3,-18.6,27.779999
2014-03-09 15:36:16.596,-32.88,-17.58,28.859999
2014-03-09 15:36:16.616,-32.64,-16.44,29.519999
2014-03-09 15:36:16.636,-32.7,-15.0,30.24
2014-03-09 15:36:16.661,-32.82,-13.86,30.72
2014-03-09 15:36:16.677,-32.88,-12.84,30.96
2014-03-09 15:36:16.705,-33.0,-12.599999,31.019999
2014-03-09 15:36:16.726,-32.7,-13.139999,31.019999
2014-03-09 15:36:16.741,-31.92,-14.46,30.96
2014-03-09 15:36:16.762,-30.599998,-16.02,31.26
2014-03-09 15:36:16.787,-28.859999,-17.699999,32.219997
2014-03-09 15:36:16.797,-26.76,-19.439999,33.12
2014-03-09 15:36:16.818,-24.66,-21.0,34.14
2014-03-09 15:36:16.837,-22.8,-22.14,35.219997
2014-03-09 15:36:16.857,-21.48,-23.039999,36.18
2014-03-09 15:36:16.880,-20.52,-23.16,36.899998
2014-03-09 15:36:16.899,-20.039999,-22.56,37.62
2014-03-09 15:36:16.926,-20.52,-21.18,37.98
2014-03-09 15:36:16.944,-21.3,-19.74,37.92
2014-03-09 15:36:16.963,-22.8,-18.3,37.68
2014-03-09 15:36:16.985,-24.3,-16.5,37.32
2014-03-09 15:36:17.001,-25.859999,-14.46,36.84
2014-03-09 15:36:17.025,-27.119999,-12.36,36.48
2014-03-09 15:36:17.046,-28.439999,-9.78,36.239998
2014-03-09 15:36:17.061,-29.64,-7.2599998,35.7
2014-03-09 15:36:17.077,-30.72,-4.74,35.28
2014-03-09 15:36:17.098,-31.8,-2.58,34.68
2014-03-09 15:36:17.118,-32.399998,-0.29999998,34.079998
2014-03-09 15:36:17.137,-33.12,1.68,33.42
2014-03-09 15:36:17.157,-33.3,3.6,33.18
2014-03-09 15:36:17.179,-33.12,6.3599997,32.88
2014-03-09 15:36:17.199,-32.399998,8.88,32.88
2014-03-09 15:36:17.226,-31.439999,11.46,32.76
2014-03-09 15:36:17.244,-29.939999,14.34,32.52
2014-03-09 15:36:17.263,-27.599998,17.64,32.64
2014-03-09 15:36:17.285,-24.66,20.82,32.579998
2014-03-09 15:36:17.301,-21.96,24.0,32.76
2014-03-09 15:36:17.324,-19.5,26.699999,32.7
2014-03-09 15:36:17.344,-17.4,28.619999,32.52
2014-03-09 15:36:17.366,-15.96,30.179998,32.04
2014-03-09 15:36:17.384,-14.7,31.199999,31.859999
2014-03-09 15:36:17.404,-13.98,31.8,31.74
2014-03-09 15:36:17.420,-13.74,31.98,31.56
2014-03-09 15:36:17.439,-13.92,31.98,31.679998
2014-03-09 15:36:17.459,-13.86,31.98,31.56
2014-03-09 15:36:17.487,-13.62,32.219997,31.56
2014-03-09 15:36:17.500,-13.559999,32.34,31.38
2014-03-09 15:36:17.519,-13.2,32.34,31.38
2014-03-09 15:36:17.539,-13.08,32.399998,31.56
2014-03-09 15:36:17.559,-12.719999,32.28,31.679998
2014-03-09 15:36:17.579,-12.599999,32.219997,31.74
2014-03-09 15:36:17.600,-12.719999,32.28,31.74
2014-03-09 15:36:17.620,-12.78,32.52,31.8
2014-03-09 15:36:17.640,-12.9,32.28,31.74
2014-03-09 15:36:17.660,-12.78,32.399998,31.619999
2014-03-09 15:36:17.680,-12.9,32.64,31.5
2014-03-09 15:36:17.700,-13.08,32.94,31.08
2014-03-09 15:36:17.748,-13.259999,33.239998,30.779999
2014-03-09 15:36:17.760,-13.32,33.54,30.599998
2014-03-09 15:36:17.768,-13.44,33.66,30.42
2014-03-09 15:36:17.781,-13.44,33.78,30.24
2014-03-09 15:36:17.798,-13.5,33.96,29.88
2014-03-09 15:36:17.818,-13.62,33.899998,30.06
2014-03-09 15:36:17.838,-13.74,33.84,29.88
2014-03-09 15:36:17.858,-13.559999,33.84,29.88
2014-03-09 15:36:17.880,-13.259999,33.899998,29.939999
2014-03-09 15:36:17.900,-13.139999,33.719997,29.82
2014-03-09 15:36:17.921,-13.08,33.66,29.939999
2014-03-09 15:36:17.943,-13.0199995,33.54,29.76
2014-03-09 15:36:17.964,-13.2,33.6,30.06
2014-03-09 15:36:17.985,-13.08,33.78,30.06
2014-03-09 15:36:18.001,-12.96,33.899998,30.119999
2014-03-09 15:36:18.025,-12.96,33.96,30.179998
2014-03-09 15:36:18.044,-12.9,33.899998,30.179998
2014-03-09 15:36:18.062,-12.9,34.2,30.3
2014-03-09 15:36:18.082,-12.599999,34.26,30.179998
2014-03-09 15:36:18.104,-12.42,34.44,30.3
2014-03-09 15:36:18.125,-12.0,34.38,30.3
2014-03-09 15:36:18.141,-11.82,34.44,30.0
2014-03-09 15:36:18.168,-11.58,34.62,29.939999
2014-03-09 15:36:18.180,-11.34,34.68,29.88
2014-03-09 15:36:18.200,-11.099999,34.68,29.64
2014-03-09 15:36:18.220,-10.8,34.739998,29.64
2014-03-09 15:36:18.237,-10.8,35.04,29.58
2014-03-09 15:36:18.258,-10.679999,35.16,29.64
2014-03-09 15:36:18.278,-10.5,35.52,29.46
2014-03-09 15:36:18.298,-10.32,35.579998,29.34
2014-03-09 15:36:18.327,-9.96,35.76,29.22
2014-03-09 15:36:18.343,-9.9,35.88,29.22
2014-03-09 15:36:18.365,-9.9,36.12,29.34
2014-03-09 15:36:18.382,-9.78,36.42,29.16
2014-03-09 15:36:18.403,-9.54,36.48,28.859999
2014-03-09 15:36:18.424,-9.36,36.48,28.619999
2014-03-09 15:36:18.446,-9.24,36.3,28.619999
2014-03-09 15:36:18.462,-9.3,36.6,28.619999
2014-03-09 15:36:18.486,-9.36,36.54,28.619999
2014-03-09 15:36:18.504,-9.36,36.42,28.619999
2014-03-09 15:36:18.519,-9.179999,36.6,28.5
2014-03-09 15:36:18.539,-9.12,36.36,28.32
2014-03-09 15:36:18.559,-8.94,36.18,28.68
2014-03-09 15:36:18.579,-8.76,36.18,28.92
2014-03-09 15:36:18.599,-8.639999,36.0,28.98
2014-03-09 15:36:18.628,-8.5199995,35.7,29.22
2014-03-09 15:36:18.646,-8.34,35.52,29.34
2014-03-09 15:36:18.666,-8.099999,35.46,29.519999
2014-03-09 15:36:18.680,-8.099999,35.219997,29.699999
2014-03-09 15:36:18.700,-8.16,35.04,30.06
2014-03-09 15:36:18.720,-8.22,34.8,30.06
2014-03-09 15:36:18.738,-8.22,34.62,30.06
2014-03-09 15:36:18.758,-8.4,34.8,30.359999
2014-03-09 15:36:18.779,-8.5199995,34.62,30.359999
2014-03-09 15:36:18.799,-8.76,34.5,30.539999
2014-03-09 15:36:18.828,-8.88,34.44,30.539999
2014-03-09 15:36:18.841,-9.0,34.26,30.72
2014-03-09 15:36:18.863,-9.059999,34.44,30.84
2014-03-09 15:36:18.884,-9.24,34.38,30.9
2014-03-09 15:36:18.906,-9.42,34.14,30.9
2014-03-09 15:36:18.921,-9.3,33.96,30.84
2014-03-09 15:36:18.946,-9.36,34.14,31.019999
2014-03-09 15:36:18.964,-9.24,34.14,31.019999
2014-03-09 15:36:18.982,-9.36,34.079998,31.199999
2014-03-09 15:36:19.001,-9.24,34.14,31.26
2014-03-09 15:36:19.024,-9.12,33.899998,31.38
2014-03-09 15:36:19.045,-9.0,33.96,31.439999
2014-03-09 15:36:19.061,-8.82,33.96,31.5
2014-03-09 15:36:19.082,-8.639999,34.079998,31.679998
2014-03-09 15:36:19.104,-8.46,33.96,31.619999
2014-03-09 15:36:19.125,-8.22,33.96,31.5
2014-03-09 15:36:19.141,-8.04,33.899998,31.38
2014-03-09 15:36:19.161,-8.16,33.96,31.199999
2014-03-09 15:36:19.184,-8.4,33.96,31.019999
2014-03-09 15:36:19.204,-8.639999,33.78,31.019999
2014-03-09 15:36:19.232,-9.059999,34.02,31.199999
2014-03-09 15:36:19.267,-9.54,33.899998,30.96
2014-03-09 15:36:19.271,-10.0199995,34.079998,30.84
2014-03-09 15:36:19.286,-10.139999,34.2,31.019999
2014-03-09 15:36:19.298,-10.44,34.26,31.019999
2014-03-09 15:36:19.318,-10.86,34.32,30.84
2014-03-09 15:36:19.338,-11.04,34.38,30.84
2014-03-09 15:36:19.358,-10.92,34.44,30.779999
2014-03-09 15:36:19.378,-11.04,34.26,30.72
2014-03-09 15:36:19.398,-10.92,34.44,30.66
2014-03-09 15:36:19.419,-10.74,34.14,30.72
2014-03-09 15:36:19.439,-10.92,34.2,30.66
2014-03-09 15:36:19.459,-11.04,34.2,30.48
2014-03-09 15:36:19.480,-11.04,34.2,30.72
2014-03-09 15:36:19.500,-10.92,34.14,30.779999
2014-03-09 15:36:19.522,-10.92,34.38,30.779999
2014-03-09 15:36:19.542,-10.92,34.38,30.66
2014-03-09 15:36:19.564,-11.16,34.38,30.779999
2014-03-09 15:36:19.585,-11.46,34.44,30.779999
2014-03-09 15:36:19.605,-11.7,34.2,30.779999
2014-03-09 15:36:19.620,-11.639999,34.26,31.14
2014-03-09 15:36:19.640,-11.82,34.14,31.199999
2014-03-09 15:36:19.660,-11.82,34.2,31.26
2014-03-09 15:36:19.680,-11.88,34.02,31.32
2014-03-09 15:36:19.700,-11.94,34.14,31.32
2014-03-09 15:36:19.720,-11.94,34.02,31.38
2014-03-09 15:36:19.739,-11.759999,33.899998,31.439999
2014-03-09 15:36:19.759,-11.88,33.899998,31.38
2014-03-09 15:36:19.780,-11.88,33.78,31.26
2014-03-09 15:36:19.799,-11.7,33.54,31.26
2014-03-09 15:36:19.819,-11.7,33.42,31.38
2014-03-09 15:36:19.839,-11.759999,33.3,31.32
2014-03-09 15:36:19.865,-11.58,33.18,31.439999
2014-03-09 15:36:19.884,-11.639999,33.36,31.679998
2014-03-09 15:36:19.905,-11.759999,33.239998,31.74
2014-03-09 15:36:19.921,-11.58,33.3,31.679998
2014-03-09 15:36:19.943,-11.4,33.36,31.619999
2014-03-09 15:36:19.964,-11.58,33.42,31.679998
2014-03-09 15:36:19.982,-11.639999,33.3,31.619999
2014-03-09 15:36:20.002,-11.639999,33.3,31.679998
2014-03-09 15:36:20.024,-11.88,33.239998,31.8
2014-03-09 15:36:20.044,-11.82,33.0,31.859999
2014-03-09 15:36:20.061,-11.88,33.12,31.859999
2014-03-09 15:36:20.082,-11.94,33.059998,32.16
2014-03-09 15:36:20.104,-12.0,33.0,32.28
2014-03-09 15:36:20.125,-12.0,33.059998,32.28
2014-03-09 15:36:20.141,-12.12,33.0,32.34
2014-03-09 15:36:20.169,-12.12,33.0,32.16
2014-03-09 15:36:20.188,-11.88,33.239998,31.98
2014-03-09 15:36:20.205,-11.82,33.36,31.74
2014-03-09 15:36:20.221,-11.58,33.66,31.5
2014-03-09 15:36:20.238,-11.219999,33.84,31.14
2014-03-09 15:36:20.259,-10.86,34.2,30.72
2014-03-09 15:36:20.280,-10.559999,34.559998,30.48
2014-03-09 15:36:20.298,-10.32,35.1,30.06
2014-03-09 15:36:20.324,-10.0199995,35.46,30.0
2014-03-09 15:36:20.344,-9.96,35.64,29.699999
2014-03-09 15:36:20.364,-9.599999,35.76,29.699999
2014-03-09 15:36:20.382,-9.66,35.82,29.58
2014-03-09 15:36:20.406,-9.719999,35.82,29.58
2014-03-09 15:36:20.419,-9.96,35.7,29.58
2014-03-09 15:36:20.439,-9.78,35.579998,29.34
2014-03-09 15:36:20.459,-9.84,35.579998,29.4
2014-03-09 15:36:20.479,-9.84,35.579998,29.34
2014-03-09 15:36:20.499,-9.78,35.52,29.279999
2014-03-09 15:36:20.519,-9.84,35.64,28.92
2014-03-09 15:36:20.539,-9.66,35.579998,28.92
2014-03-09 15:36:20.560,-9.48,35.76,28.859999
2014-03-09 15:36:20.581,-9.3,35.88,28.8
2014-03-09 15:36:20.600,-9.12,36.18,28.68
2014-03-09 15:36:20.620,-8.76,36.36,28.439999
2014-03-09 15:36:20.640,-8.639999,36.6,28.199999
2014-03-09 15:36:20.668,-8.7,36.6,28.32
2014-03-09 15:36:20.684,-8.46,36.66,28.26
2014-03-09 15:36:20.706,-8.28,36.66,27.96
2014-03-09 15:36:20.720,-8.28,36.6,27.84
2014-03-09 15:36:20.738,-8.34,36.78,27.72
2014-03-09 15:36:20.762,-8.46,36.66,27.84
2014-03-09 15:36:20.781,-8.46,36.48,28.019999
2014-03-09 15:36:20.803,-8.28,36.239998,28.26
2014-03-09 15:36:20.821,-8.099999,36.12,28.32
2014-03-09 15:36:20.839,-8.04,35.82,28.619999
2014-03-09 15:36:20.859,-8.099999,35.82,28.92
2014-03-09 15:36:20.879,-7.98,35.88,29.279999
2014-03-09 15:36:20.899,-7.7999997,35.46,29.58
2014-03-09 15:36:20.919,-7.68,35.28,29.82
2014-03-09 15:36:20.939,-7.74,35.28,29.82
2014-03-09 15:36:20.966,-7.7999997,35.34,29.939999
2014-03-09 15:36:21.000,-8.04,35.34,29.76
2014-03-09 15:36:21.019,-8.28,35.46,29.76
2014-03-09 15:36:21.025,-8.28,35.34,29.82
2014-03-09 15:36:21.040,-8.639999,35.28,29.88
2014-03-09 15:36:21.060,-8.88,35.46,29.699999
2014-03-09 15:36:21.080,-9.179999,35.52,29.699999
2014-03-09 15:36:21.100,-9.36,35.34,29.64
2014-03-09 15:36:21.120,-9.54,35.399998,29.4
2014-03-09 15:36:21.140,-9.599999,35.46,29.519999
2014-03-09 15:36:21.165,-9.599999,35.46,29.46
2014-03-09 15:36:21.184,-9.66,35.52,29.279999
2014-03-09 15:36:21.205,-9.84,35.579998,28.92
2014-03-09 15:36:21.221,-9.96,35.52,28.859999
2014-03-09 15:36:21.243,-10.0199995,35.46,28.8
2014-03-09 15:36:21.263,-10.2,35.52,28.859999
2014-03-09 15:36:21.285,-10.26,35.34,28.92
2014-03-09 15:36:21.308,-10.679999,35.28,28.859999
2014-03-09 15:36:21.344,-10.86,35.16,28.8
2014-03-09 15:36:21.362,-11.16,35.04,28.98
2014-03-09 15:36:21.368,-11.28,34.98,29.099998
2014-03-09 15:36:21.379,-11.34,34.92,29.22
2014-03-09 15:36:21.399,-11.639999,34.8,29.16
2014-03-09 15:36:21.419,-11.7,34.8,29.22
2014-03-09 15:36:21.439,-11.88,34.86,29.4
2014-03-09 15:36:21.460,-11.759999,34.8,29.22
2014-03-09 15:36:21.481,-11.759999,34.92,29.099998
2014-03-09 15:36:21.507,-11.7,34.98,29.099998
2014-03-09 15:36:21.520,-11.88,35.04,29.279999
2014-03-09 15:36:21.540,-11.94,34.98,29.22
2014-03-09 15:36:21.560,-11.94,35.1,29.34
2014-03-09 15:36:21.580,-12.059999,35.16,29.16
2014-03-09 15:36:21.600,-12.12,35.16,29.16
2014-03-09 15:36:21.620,-12.059999,35.04,29.279999
2014-03-09 15:36:21.640,-12.3,34.98,29.279999
2014-03-09 15:36:21.660,-12.48,34.86,29.099998
2014-03-09 15:36:21.680,-12.42,34.68,29.099998
2014-03-09 15:36:21.701,-12.599999,34.62,29.099998
2014-03-09 15:36:21.721,-12.78,34.559998,29.099998
2014-03-09 15:36:21.738,-13.08,34.32,29.22
2014-03-09 15:36:21.758,-13.259999,34.2,29.34
2014-03-09 15:36:21.779,-13.559999,34.14,29.34
2014-03-09 15:36:21.799,-13.559999,34.02,29.699999
2014-03-09 15:36:21.819,-13.679999,34.02,29.939999
2014-03-09 15:36:21.839,-13.74,34.079998,30.06
2014-03-09 15:36:21.859,-13.92,34.2,30.3
2014-03-09 15:36:21.879,-14.16,33.899998,30.24
2014-03-09 15:36:21.899,-14.28,33.66,30.359999
2014-03-09 15:36:21.919,-14.5199995,33.48,30.539999
2014-03-09 15:36:21.939,-14.94,33.12,30.84
2014-03-09 15:36:21.960,-15.36,32.76,30.96
2014-03-09 15:36:21.980,-15.66,32.34,31.08
2014-03-09 15:36:22.000,-15.96,31.8,31.14
2014-03-09 15:36:22.020,-16.08,31.439999,31.26
2014-03-09 15:36:22.048,-15.839999,31.38,31.74
2014-03-09 15:36:22.061,-15.96,31.14,32.1
2014-03-09 15:36:22.082,-15.78,30.96,32.219997
2014-03-09 15:36:22.103,-15.42,31.08,32.399998
2014-03-09 15:36:22.125,-15.059999,31.26,32.82
2014-03-09 15:36:22.146,-14.58,31.32,33.059998
2014-03-09 15:36:22.165,-14.34,31.26,33.239998
2014-03-09 15:36:22.182,-13.92,31.26,33.36
2014-03-09 15:36:22.201,-13.74,31.32,33.54
2014-03-09 15:36:22.221,-13.32,31.619999,33.36
2014-03-09 15:36:22.239,-13.32,31.8,33.3
2014-03-09 15:36:22.260,-13.559999,31.859999,33.12
2014-03-09 15:36:22.284,-13.679999,31.859999,32.579998
2014-03-09 15:36:22.301,-14.04,31.859999,32.28
2014-03-09 15:36:22.324,-14.28,32.16,31.92
2014-03-09 15:36:22.343,-14.82,32.34,31.8
2014-03-09 15:36:22.364,-15.36,32.399998,31.14
2014-03-09 15:36:22.382,-15.839999,32.399998,30.84
2014-03-09 15:36:22.404,-15.839999,32.46,30.539999
2014-03-09 15:36:22.425,-15.78,32.579998,30.24
2014-03-09 15:36:22.445,-15.839999,32.76,30.24
2014-03-09 15:36:22.462,-15.9,32.88,29.939999
2014-03-09 15:36:22.485,-16.08,33.0,29.88
2014-03-09 15:36:22.505,-15.599999,33.0,29.58
2014-03-09 15:36:22.520,-15.059999,33.3,29.64
2014-03-09 15:36:22.540,-14.94,33.48,29.46
2014-03-09 15:36:22.560,-15.42,33.48,29.039999
2014-03-09 15:36:22.580,-16.08,33.66,28.439999
2014-03-09 15:36:22.601,-16.98,33.899998,27.18
2014-03-09 15:36:22.621,-18.24,34.2,25.8
2014-03-09 15:36:22.641,-19.5,34.5,24.119999
2014-03-09 15:36:22.667,-21.3,34.8,22.56
2014-03-09 15:36:22.681,-23.1,34.62,21.06
2014-03-09 15:36:22.701,-24.6,34.5,19.859999
2014-03-09 15:36:22.721,-25.92,34.68,18.72
2014-03-09 15:36:22.739,-26.88,34.68,17.76
2014-03-09 15:36:22.759,-27.3,34.62,17.16
2014-03-09 15:36:22.779,-27.359999,34.739998,16.8
2014-03-09 15:36:22.799,-27.18,34.98,16.68
2014-03-09 15:36:22.819,-26.699999,35.399998,16.32
2014-03-09 15:36:22.839,-26.279999,36.059998,16.08
2014-03-09 15:36:22.859,-25.859999,36.66,15.599999
2014-03-09 15:36:22.880,-25.199999,37.14,15.24
2014-03-09 15:36:22.900,-24.539999,37.68,15.059999
2014-03-09 15:36:22.925,-24.06,38.1,14.759999
2014-03-09 15:36:22.943,-23.699999,38.399998,14.7
2014-03-09 15:36:22.964,-23.4,38.34,14.5199995
2014-03-09 15:36:22.982,-23.22,38.64,14.28
2014-03-09 15:36:23.002,-22.98,38.7,14.219999
2014-03-09 15:36:23.024,-22.439999,38.94,14.099999
2014-03-09 15:36:23.045,-22.439999,39.18,14.04
2014-03-09 15:36:23.062,-22.38,39.239998,14.16
2014-03-09 15:36:23.082,-22.199999,39.42,14.16
2014-03-09 15:36:23.104,-21.84,39.6,14.219999
2014-03-09 15:36:23.125,-21.72,39.96,14.099999
2014-03-09 15:36:23.141,-21.66,39.84,14.16
2014-03-09 15:36:23.162,-21.66,39.84,13.86
2014-03-09 15:36:23.184,-21.66,39.96,13.74
2014-03-09 15:36:23.204,-21.42,39.84,13.5
2014-03-09 15:36:23.222,-21.539999,39.84,13.2
2014-03-09 15:36:23.243,-21.539999,39.78,13.0199995
2014-03-09 15:36:23.264,-21.6,39.899998,12.96
2014-03-09 15:36:23.285,-21.539999,39.84,12.9
2014-03-09 15:36:23.302,-21.42,39.899998,12.84
2014-03-09 15:36:23.324,-21.48,40.14,12.84
2014-03-09 15:36:23.343,-21.359999,40.14,12.96
2014-03-09 15:36:23.365,-21.06,40.32,12.96
2014-03-09 15:36:23.384,-20.46,40.559998,13.139999
2014-03-09 15:36:23.404,-20.16,40.739998,13.32
2014-03-09 15:36:23.420,-19.74,40.92,13.5
2014-03-09 15:36:23.440,-19.14,41.16,13.74
2014-03-09 15:36:23.460,-18.539999,41.219997,13.679999
2014-03-09 15:36:23.480,-17.82,41.34,13.799999
2014-03-09 15:36:23.500,-17.46,41.579998,13.799999
2014-03-09 15:36:23.521,-17.34,41.82,13.92
2014-03-09 15:36:23.541,-16.98,41.879997,13.74
2014-03-09 15:36:23.561,-16.619999,42.0,13.559999
2014-03-09 15:36:23.581,-16.32,42.059998,13.32
2014-03-09 15:36:23.601,-16.38,42.18,13.139999
2014-03-09 15:36:23.628,-16.199999,42.36,13.32
2014-03-09 15:36:23.644,-16.08,42.36,13.32
2014-03-09 15:36:23.669,-15.78,42.18,13.5
2014-03-09 15:36:23.681,-15.36,42.18,13.62
2014-03-09 15:36:23.701,-15.179999,42.18,13.559999
2014-03-09 15:36:23.722,-15.0,42.36,13.74
2014-03-09 15:36:23.739,-14.88,42.48,13.74
2014-03-09 15:36:23.759,-14.58,42.48,13.62
2014-03-09 15:36:23.780,-14.219999,42.719997,13.62
2014-03-09 15:36:23.800,-13.92,42.84,13.38
2014-03-09 15:36:23.821,-13.5,43.079998,13.0199995
2014-03-09 15:36:23.841,-13.2,43.02,12.66
2014-03-09 15:36:23.866,-12.66,43.44,12.599999
2014-03-09 15:36:23.880,-12.179999,43.5,12.12
2014-03-09 15:36:23.900,-11.7,43.5,11.759999
2014-03-09 15:36:23.920,-11.04,43.559998,11.639999
2014-03-09 15:36:23.940,-10.74,43.5,11.16
2014-03-09 15:36:23.960,-10.559999,43.62,10.8
2014-03-09 15:36:23.980,-10.44,43.98,10.559999
2014-03-09 15:36:24.000,-10.0199995,44.28,10.38
2014-03-09 15:36:24.024,-10.0199995,44.219997,10.08
2014-03-09 15:36:24.044,-9.84,44.219997,9.84
2014-03-09 15:36:24.061,-9.66,44.1,9.66
2014-03-09 15:36:24.082,-9.719999,44.16,9.42
2014-03-09 15:36:24.103,-9.719999,44.34,9.48
2014-03-09 15:36:24.124,-9.3,44.46,9.54
2014-03-09 15:36:24.142,-9.179999,44.219997,9.54
2014-03-09 15:36:24.199,-9.36,44.1,9.48
2014-03-09 15:36:24.218,-9.36,44.1,9.599999
2014-03-09 15:36:24.229,-9.48,44.1,9.9
2014-03-09 15:36:24.236,-9.719999,44.1,10.2
2014-03-09 15:36:24.251,-9.96,44.04,10.44
2014-03-09 15:36:24.263,-10.08,43.92,10.559999
2014-03-09 15:36:24.279,-10.5,43.86,10.74
2014-03-09 15:36:24.299,-10.86,43.92,10.74
2014-03-09 15:36:24.321,-11.04,43.86,11.04
2014-03-09 15:36:24.340,-11.5199995,43.86,11.099999
2014-03-09 15:36:24.367,-12.24,43.8,11.219999
2014-03-09 15:36:24.383,-12.719999,43.739998,11.28
2014-03-09 15:36:24.403,-13.32,43.739998,11.219999
2014-03-09 15:36:24.426,-13.74,43.68,11.16
2014-03-09 15:36:24.444,-14.34,43.559998,10.98
2014-03-09 15:36:24.462,-14.88,43.2,10.98
2014-03-09 15:36:24.480,-15.36,43.079998,10.559999
2014-03-09 15:36:24.500,-15.839999,42.96,10.38
2014-03-09 15:36:24.521,-15.9,43.02,10.0199995
2014-03-09 15:36:24.541,-16.44,43.02,9.599999
2014-03-09 15:36:24.561,-16.74,43.02,9.42
2014-03-09 15:36:24.581,-17.34,42.899998,9.12
2014-03-09 15:36:24.601,-17.82,42.84,8.94
2014-03-09 15:36:24.622,-18.24,42.84,8.7
2014-03-09 15:36:24.645,-18.9,42.78,8.76
2014-03-09 15:36:24.665,-19.619999,42.6,8.58
2014-03-09 15:36:24.684,-20.34,42.3,8.82
2014-03-09 15:36:24.704,-20.939999,42.0,9.0
2014-03-09 15:36:24.722,-21.6,41.399998,9.48
2014-03-09 15:36:24.739,-22.26,41.04,9.78
2014-03-09 15:36:24.759,-22.92,40.68,10.139999
2014-03-09 15:36:24.780,-23.699999,40.26,10.26
2014-03-09 15:36:24.800,-24.359999,39.66,10.5
2014-03-09 15:36:24.828,-24.6,39.18,10.86
2014-03-09 15:36:24.841,-25.019999,38.7,11.099999
2014-03-09 15:36:24.863,-25.439999,38.28,11.04
2014-03-09 15:36:24.884,-25.8,38.16,11.04
2014-03-09 15:36:24.904,-26.279999,37.92,11.16
2014-03-09 15:36:24.925,-26.58,37.68,11.28
2014-03-09 15:36:24.943,-26.82,37.559998,11.5199995
2014-03-09 15:36:24.965,-27.0,37.32,11.82
2014-03-09 15:36:24.981,-27.48,36.96,12.059999
2014-03-09 15:36:25.001,-27.84,36.48,12.179999
2014-03-09 15:36:25.021,-28.26,36.18,12.66
2014-03-09 15:36:25.041,-28.5,35.76,12.96
2014-03-09 15:36:25.061,-28.74,35.52,13.32
2014-03-09 15:36:25.081,-28.68,34.86,13.74
2014-03-09 15:36:25.101,-28.92,34.559998,14.28
2014-03-09 15:36:25.127,-29.34,34.32,14.639999
2014-03-09 15:36:25.142,-29.46,34.32,15.059999
2014-03-09 15:36:25.163,-29.64,34.44,15.42
2014-03-09 15:36:25.184,-29.519999,34.26,15.9
2014-03-09 15:36:25.205,-29.58,34.26,16.02
2014-03-09 15:36:25.225,-29.46,34.14,16.44
2014-03-09 15:36:25.243,-29.58,34.32,16.619999
2014-03-09 15:36:25.263,-29.279999,34.2,16.98
2014-03-09 15:36:25.284,-29.039999,34.26,17.279999
2014-03-09 15:36:25.301,-28.859999,34.14,17.4
2014-03-09 15:36:25.325,-28.56,34.14,17.58
2014-03-09 15:36:25.343,-28.56,34.079998,17.64
2014-03-09 15:36:25.365,-28.5,34.079998,17.76
2014-03-09 15:36:25.384,-28.26,33.96,17.88
2014-03-09 15:36:25.404,-28.26,33.78,17.94
2014-03-09 15:36:25.426,-28.38,33.719997,17.82
2014-03-09 15:36:25.442,-28.38,33.42,17.82
2014-03-09 15:36:25.465,-28.439999,33.239998,17.64
2014-03-09 15:36:25.481,-28.439999,32.94,17.4
2014-03-09 15:36:25.501,-28.38,32.76,17.279999
2014-03-09 15:36:25.521,-28.439999,32.82,17.279999
2014-03-09 15:36:25.541,-28.8,32.76,17.22
2014-03-09 15:36:25.561,-28.92,32.76,16.98
2014-03-09 15:36:25.581,-29.16,32.76,16.8
2014-03-09 15:36:25.601,-29.46,32.94,16.38
2014-03-09 15:36:25.622,-29.58,33.12,16.08
2014-03-09 15:36:25.650,-30.0,33.18,15.9
2014-03-09 15:36:25.665,-30.359999,33.36,15.299999
2014-03-09 15:36:25.682,-30.72,33.18,14.5199995
2014-03-09 15:36:25.702,-30.96,33.239998,13.559999
2014-03-09 15:36:25.722,-31.199999,33.54,12.9
2014-03-09 15:36:25.739,-31.38,33.6,11.94
2014-03-09 15:36:25.760,-31.619999,33.54,11.219999
2014-03-09 15:36:25.785,-31.92,33.54,10.2
2014-03-09 15:36:25.808,-32.219997,33.54,9.36
2014-03-09 15:36:25.829,-32.46,33.6,8.639999
2014-03-09 15:36:25.845,-32.52,33.66,8.22
2014-03-09 15:36:25.865,-32.52,33.719997,7.9199996
2014-03-09 15:36:25.881,-32.64,33.42,7.3799996
2014-03-09 15:36:25.901,-32.76,33.54,7.2
2014-03-09 15:36:25.922,-32.64,33.36,6.72
2014-03-09 15:36:25.942,-32.7,33.239998,6.6
2014-03-09 15:36:25.966,-32.7,33.36,6.3599997
2014-03-09 15:36:25.986,-32.7,33.36,6.18
2014-03-09 15:36:26.003,-32.7,33.239998,6.0
2014-03-09 15:36:26.024,-32.76,33.18,5.8199997
2014-03-09 15:36:26.045,-32.64,33.42,5.64
2014-03-09 15:36:26.065,-32.64,33.239998,5.46
2014-03-09 15:36:26.083,-32.52,33.36,5.64
2014-03-09 15:36:26.103,-32.7,33.3,5.58
2014-03-09 15:36:26.124,-32.7,33.18,5.58
2014-03-09 15:36:26.143,-32.579998,33.18,5.46
